transaction_id,customer_id,amount,transaction_type,transaction_date,status,segment,account_created_date,tx_hour,tx_day_of_week,account_age_days,is_high_value
752,16,18.22,TRANSFER,2025-02-19 22:05:20,PROCESSED,CORPORATE,2023-07-03,22,2,597,0
753,29,4893.56,CREDIT,2025-02-12 14:42:17,PROCESSED,RETAIL,2024-11-30,14,2,74,1
754,72,687.47,CREDIT,2025-09-09 13:31:20,PROCESSED,RETAIL,2023-11-25,13,1,654,1
755,28,4197.06,TRANSFER,2026-01-24 12:20:48,PROCESSED,RETAIL,2022-01-12,12,5,1473,1
756,42,29.88,TRANSFER,2025-08-04 02:25:10,FAILED,SME,2022-01-30,2,0,1282,0
757,17,2215.61,CREDIT,2025-04-01 04:21:09,PROCESSED,RETAIL,2022-01-30,4,1,1157,1
758,67,2163.0,CREDIT,2025-06-29 14:01:00,PROCESSED,RETAIL,2021-10-13,14,6,1355,1
759,94,1074.58,DEBIT,2025-12-08 09:53:01,PENDING,CORPORATE,2024-06-15,9,0,541,1
760,97,426.59,CREDIT,2025-07-05 02:23:48,PROCESSED,RETAIL,2021-09-02,2,5,1402,0
761,58,4230.03,DEBIT,2025-10-24 15:21:02,PROCESSED,CORPORATE,2024-08-27,15,4,423,1
762,12,4314.27,CREDIT,2025-11-28 07:54:17,PROCESSED,RETAIL,2022-04-06,7,4,1332,1
763,91,1886.63,TRANSFER,2025-11-12 19:35:32,PROCESSED,CORPORATE,2025-02-07,19,2,278,1
764,28,3738.21,CREDIT,2025-08-30 02:32:48,PROCESSED,RETAIL,2022-01-12,2,5,1326,1
765,23,360.83,DEBIT,2025-09-27 21:49:05,PROCESSED,SME,2025-08-13,21,5,45,0
766,30,4551.03,DEBIT,2025-06-29 16:24:08,PROCESSED,SME,2022-04-16,16,6,1170,1
767,28,890.99,DEBIT,2025-10-31 08:57:25,PROCESSED,RETAIL,2022-01-12,8,4,1388,1
768,53,792.24,DEBIT,2025-06-21 00:42:31,PROCESSED,SME,2024-06-05,0,5,381,1
769,81,4535.56,CREDIT,2025-02-19 22:49:33,PROCESSED,SME,2024-06-20,22,2,244,1
770,2,2104.1,DEBIT,2026-01-25 14:45:31,PENDING,RETAIL,2022-11-16,14,6,1166,1
771,74,4224.37,DEBIT,2025-03-16 12:37:20,PROCESSED,SME,2022-03-28,12,6,1084,1
772,54,124.02,DEBIT,2025-09-08 08:21:13,PENDING,RETAIL,2023-12-07,8,0,641,0
773,91,3200.54,CREDIT,2025-05-01 10:47:55,PROCESSED,CORPORATE,2025-02-07,10,3,83,1
774,87,1974.23,CREDIT,2025-06-29 15:53:31,PROCESSED,CORPORATE,2022-02-03,15,6,1242,1
775,25,544.52,DEBIT,2025-05-30 13:23:52,PROCESSED,CORPORATE,2022-07-19,13,4,1046,1
776,78,3971.12,CREDIT,2025-11-28 02:56:10,PROCESSED,SME,2021-07-22,2,4,1590,1
777,40,2226.78,CREDIT,2025-10-17 02:10:43,PENDING,SME,2023-09-17,2,4,761,1
778,31,4049.19,CREDIT,2025-04-01 18:19:05,PROCESSED,SME,2021-09-16,18,1,1293,1
779,73,2173.55,CREDIT,2025-09-04 00:29:09,PROCESSED,SME,2021-02-12,0,3,1665,1
780,52,3128.27,DEBIT,2025-12-08 19:18:23,PROCESSED,SME,2023-08-24,19,0,837,1
781,51,3407.43,TRANSFER,2025-09-16 18:40:14,PROCESSED,SME,2024-09-28,18,1,353,1
782,16,4240.92,CREDIT,2025-09-05 06:40:55,PROCESSED,CORPORATE,2023-07-03,6,4,795,1
783,9,3179.71,CREDIT,2025-12-31 15:12:59,PROCESSED,RETAIL,2024-02-20,15,2,680,1
784,36,4938.08,TRANSFER,2025-10-09 16:58:41,PENDING,CORPORATE,2022-08-10,16,3,1156,1
785,46,2556.04,CREDIT,2025-10-20 06:15:13,PROCESSED,RETAIL,2024-09-30,6,0,385,1
786,14,4276.26,CREDIT,2025-10-07 04:36:57,PROCESSED,RETAIL,2022-03-14,4,1,1303,1
787,13,4073.16,TRANSFER,2025-08-13 14:17:14,PROCESSED,CORPORATE,2023-10-26,14,2,657,1
788,21,1524.56,TRANSFER,2025-03-09 19:15:26,PROCESSED,CORPORATE,2024-01-30,19,6,404,1
789,90,3987.2,TRANSFER,2025-07-01 07:55:02,PROCESSED,CORPORATE,2024-04-18,7,1,439,1
790,49,3340.03,TRANSFER,2025-06-23 03:12:35,PROCESSED,CORPORATE,2022-03-15,3,0,1196,1
791,38,813.91,DEBIT,2026-02-08 04:12:50,PROCESSED,CORPORATE,2023-01-31,4,6,1104,1
792,94,3057.45,CREDIT,2026-01-29 01:54:06,PROCESSED,CORPORATE,2024-06-15,1,3,593,1
793,96,3111.78,CREDIT,2025-06-23 12:48:59,PROCESSED,CORPORATE,2023-05-21,12,0,764,1
794,74,4163.61,TRANSFER,2026-02-06 18:29:06,PROCESSED,SME,2022-03-28,18,4,1411,1
795,58,4251.98,CREDIT,2025-03-03 17:55:10,PENDING,CORPORATE,2024-08-27,17,0,188,1
796,88,1447.22,CREDIT,2025-04-10 05:47:42,PROCESSED,RETAIL,2021-07-17,5,3,1363,1
797,32,783.45,CREDIT,2026-01-02 06:15:39,PROCESSED,CORPORATE,2025-04-09,6,4,268,1
798,27,326.61,DEBIT,2025-05-09 21:20:25,PROCESSED,SME,2023-03-01,21,4,800,0
799,86,2228.57,TRANSFER,2025-10-23 13:39:07,PROCESSED,RETAIL,2024-05-14,13,3,527,1
800,53,1950.53,TRANSFER,2025-07-04 09:26:44,PROCESSED,SME,2024-06-05,9,4,394,1
801,19,2678.07,CREDIT,2025-10-16 05:25:44,PROCESSED,SME,2025-06-06,5,3,132,1
802,86,2899.27,CREDIT,2025-06-16 06:28:11,PROCESSED,RETAIL,2024-05-14,6,0,398,1
803,58,2347.03,TRANSFER,2025-12-11 09:28:32,PROCESSED,CORPORATE,2024-08-27,9,3,471,1
804,86,878.02,TRANSFER,2026-01-05 23:50:13,PROCESSED,RETAIL,2024-05-14,23,0,601,1
805,39,845.84,CREDIT,2026-01-18 16:17:38,PROCESSED,CORPORATE,2024-02-19,16,6,699,1
806,81,1528.55,TRANSFER,2025-12-17 20:31:42,PROCESSED,SME,2024-06-20,20,2,545,1
807,90,1410.55,TRANSFER,2025-11-17 20:43:47,PROCESSED,CORPORATE,2024-04-18,20,0,578,1
808,15,1134.32,CREDIT,2025-10-01 09:30:19,PROCESSED,SME,2022-12-01,9,2,1035,1
809,94,2280.73,CREDIT,2025-06-12 20:13:54,PROCESSED,CORPORATE,2024-06-15,20,3,362,1
810,22,3805.35,TRANSFER,2025-11-12 22:16:20,PROCESSED,RETAIL,2024-05-21,22,2,540,1
811,97,3186.49,TRANSFER,2025-10-03 02:53:07,PROCESSED,RETAIL,2021-09-02,2,4,1492,1
812,18,999.25,TRANSFER,2025-08-18 07:04:48,PROCESSED,RETAIL,2025-03-25,7,0,146,1
813,79,59.27,TRANSFER,2025-09-11 19:55:47,PROCESSED,SME,2024-04-25,19,3,504,0
814,48,3653.2,TRANSFER,2025-09-18 20:20:00,PROCESSED,SME,2023-05-16,20,3,856,1
815,69,3167.03,TRANSFER,2025-05-01 16:34:46,PENDING,RETAIL,2021-10-19,16,3,1290,1
816,22,4117.28,TRANSFER,2025-07-24 14:43:43,PROCESSED,RETAIL,2024-05-21,14,3,429,1
817,43,3925.41,CREDIT,2025-10-14 00:00:37,PENDING,CORPORATE,2023-04-05,0,1,923,1
818,45,2103.03,DEBIT,2025-03-30 12:08:51,PROCESSED,CORPORATE,2021-07-29,12,6,1340,1
819,99,4950.86,CREDIT,2025-08-07 16:13:09,PROCESSED,CORPORATE,2024-07-15,16,3,388,1
820,16,4854.31,TRANSFER,2025-12-24 20:58:01,PROCESSED,CORPORATE,2023-07-03,20,2,905,1
821,73,545.27,DEBIT,2025-02-21 21:18:31,PROCESSED,SME,2021-02-12,21,4,1470,1
822,100,255.08,TRANSFER,2025-08-10 19:22:11,PROCESSED,RETAIL,2023-08-11,19,6,730,0
823,86,4659.77,CREDIT,2025-11-15 23:59:50,PROCESSED,RETAIL,2024-05-14,23,5,550,1
824,47,2160.37,TRANSFER,2025-12-29 17:57:07,PROCESSED,RETAIL,2024-04-23,17,0,615,1
825,60,2428.42,DEBIT,2025-12-10 17:47:49,PENDING,RETAIL,2024-02-05,17,2,674,1
826,47,4647.06,DEBIT,2025-09-05 13:55:01,PENDING,RETAIL,2024-04-23,13,4,500,1
827,18,2562.27,TRANSFER,2025-09-11 12:44:12,PENDING,RETAIL,2025-03-25,12,3,170,1
828,74,2286.26,TRANSFER,2025-08-24 08:42:11,PROCESSED,SME,2022-03-28,8,6,1245,1
829,67,1903.96,TRANSFER,2026-01-16 07:14:59,PROCESSED,RETAIL,2021-10-13,7,4,1556,1
830,9,2279.19,CREDIT,2025-05-09 03:48:51,PROCESSED,RETAIL,2024-02-20,3,4,444,1
831,80,3331.12,CREDIT,2025-07-31 03:04:23,PROCESSED,RETAIL,2021-09-13,3,3,1417,1
832,21,3790.72,TRANSFER,2025-08-23 08:17:50,PROCESSED,CORPORATE,2024-01-30,8,5,571,1
833,58,3701.25,DEBIT,2025-07-25 22:24:15,PROCESSED,CORPORATE,2024-08-27,22,4,332,1
834,69,2166.05,DEBIT,2025-12-13 10:27:50,PROCESSED,RETAIL,2021-10-19,10,5,1516,1
835,20,2502.36,DEBIT,2025-02-15 23:51:44,PROCESSED,RETAIL,2021-04-15,23,5,1402,1
836,70,4926.21,DEBIT,2025-11-26 17:41:20,PROCESSED,SME,2025-04-12,17,2,228,1
837,60,1725.6,CREDIT,2025-08-26 00:05:40,PENDING,RETAIL,2024-02-05,0,1,568,1
838,93,2143.96,DEBIT,2025-04-02 14:46:21,PROCESSED,RETAIL,2021-11-06,14,2,1243,1
839,84,4517.56,TRANSFER,2025-08-11 03:51:04,PENDING,CORPORATE,2025-03-26,3,0,138,1
840,94,1619.49,TRANSFER,2025-07-27 05:28:15,PROCESSED,CORPORATE,2024-06-15,5,6,407,1
841,28,1644.6,DEBIT,2025-09-03 14:15:15,PROCESSED,RETAIL,2022-01-12,14,2,1330,1
842,69,2559.56,CREDIT,2025-03-22 00:24:48,PROCESSED,RETAIL,2021-10-19,0,5,1250,1
843,74,77.57,CREDIT,2025-06-24 04:46:55,PROCESSED,SME,2022-03-28,4,1,1184,0
844,69,1324.29,CREDIT,2025-12-09 01:04:42,PROCESSED,RETAIL,2021-10-19,1,1,1512,1
845,50,2950.32,DEBIT,2025-05-16 04:28:01,PROCESSED,CORPORATE,2024-10-14,4,4,214,1
846,34,1509.45,CREDIT,2025-06-19 17:46:47,PROCESSED,RETAIL,2025-09-02,17,3,-75,1
847,67,2082.31,TRANSFER,2025-07-18 01:49:57,PROCESSED,RETAIL,2021-10-13,1,4,1374,1
848,33,4314.05,DEBIT,2025-12-15 13:12:33,PROCESSED,SME,2025-06-23,13,0,175,1
849,63,2930.55,DEBIT,2025-08-12 22:10:34,PROCESSED,SME,2021-04-24,22,1,1571,1
850,9,1470.33,CREDIT,2025-09-13 06:56:44,PROCESSED,RETAIL,2024-02-20,6,5,571,1
851,31,1145.34,DEBIT,2025-09-10 00:50:52,PROCESSED,SME,2021-09-16,0,2,1455,1
852,85,2720.15,DEBIT,2025-03-20 10:19:27,PROCESSED,SME,2023-11-17,10,3,489,1
853,76,1554.43,CREDIT,2025-03-06 14:53:38,FAILED,CORPORATE,2021-07-22,14,3,1323,1
854,34,88.28,CREDIT,2025-11-26 14:36:10,FAILED,RETAIL,2025-09-02,14,2,85,0
855,53,186.37,DEBIT,2025-06-05 11:18:54,PROCESSED,SME,2024-06-05,11,3,365,0
856,40,2015.3,TRANSFER,2025-12-22 23:22:48,PROCESSED,SME,2023-09-17,23,0,827,1
857,29,358.34,DEBIT,2025-10-20 16:26:14,PROCESSED,RETAIL,2024-11-30,16,0,324,0
858,74,3938.35,TRANSFER,2025-06-07 21:46:09,PROCESSED,SME,2022-03-28,21,5,1167,1
859,79,273.58,CREDIT,2025-09-06 10:00:46,PROCESSED,SME,2024-04-25,10,5,499,0
860,83,2830.94,CREDIT,2025-11-03 04:51:03,PROCESSED,CORPORATE,2023-09-18,4,0,777,1
861,28,1226.98,CREDIT,2025-10-31 11:37:55,PROCESSED,RETAIL,2022-01-12,11,4,1388,1
862,24,1986.4,TRANSFER,2025-05-31 04:51:23,PROCESSED,RETAIL,2024-11-09,4,5,203,1
863,91,1070.82,DEBIT,2025-12-10 14:26:34,PROCESSED,CORPORATE,2025-02-07,14,2,306,1
864,95,2995.34,CREDIT,2025-08-16 21:21:02,PROCESSED,RETAIL,2023-09-11,21,5,705,1
865,29,4973.52,DEBIT,2025-07-20 11:16:12,PROCESSED,RETAIL,2024-11-30,11,6,232,1
866,88,1519.69,DEBIT,2025-11-18 05:27:05,PROCESSED,RETAIL,2021-07-17,5,1,1585,1
867,61,1786.66,CREDIT,2025-09-19 13:29:08,PROCESSED,SME,2025-11-05,13,4,-47,1
868,75,779.09,CREDIT,2025-09-14 19:08:01,PROCESSED,RETAIL,2021-07-28,19,6,1509,1
869,74,4850.46,TRANSFER,2025-03-31 02:21:34,PENDING,SME,2022-03-28,2,0,1099,1
870,93,268.07,TRANSFER,2025-06-05 22:39:00,PROCESSED,RETAIL,2021-11-06,22,3,1307,0
871,88,4598.53,DEBIT,2025-11-12 16:05:31,PROCESSED,RETAIL,2021-07-17,16,2,1579,1
872,95,465.15,CREDIT,2025-04-04 12:48:23,PENDING,RETAIL,2023-09-11,12,4,571,0
873,27,4411.71,DEBIT,2025-11-16 22:57:38,PROCESSED,SME,2023-03-01,22,6,991,1
874,31,2318.84,CREDIT,2025-06-29 06:16:55,PROCESSED,SME,2021-09-16,6,6,1382,1
875,35,3225.78,DEBIT,2025-03-28 20:37:05,FAILED,SME,2025-02-12,20,4,44,1
876,56,190.31,CREDIT,2025-10-17 04:21:54,PROCESSED,CORPORATE,2025-11-05,4,4,-19,0
877,76,940.82,DEBIT,2025-07-24 10:34:19,PROCESSED,CORPORATE,2021-07-22,10,3,1463,1
878,18,1736.27,CREDIT,2026-02-05 06:55:37,PROCESSED,RETAIL,2025-03-25,6,3,317,1
879,35,3674.1,CREDIT,2025-10-08 21:54:15,PROCESSED,SME,2025-02-12,21,2,238,1
880,79,2718.54,TRANSFER,2025-11-03 20:23:47,PROCESSED,SME,2024-04-25,20,0,557,1
881,9,1017.3,CREDIT,2025-10-14 22:45:36,PROCESSED,RETAIL,2024-02-20,22,1,602,1
882,62,4053.04,DEBIT,2025-05-09 21:22:16,PROCESSED,RETAIL,2024-12-05,21,4,155,1
883,58,4666.75,TRANSFER,2025-10-03 12:15:14,PROCESSED,CORPORATE,2024-08-27,12,4,402,1
884,95,4669.43,DEBIT,2025-03-07 12:14:45,PROCESSED,RETAIL,2023-09-11,12,4,543,1
885,58,714.36,TRANSFER,2026-01-25 10:28:42,PROCESSED,CORPORATE,2024-08-27,10,6,516,1
886,100,588.52,DEBIT,2025-07-06 04:46:31,PROCESSED,RETAIL,2023-08-11,4,6,695,1
887,81,1103.27,TRANSFER,2026-01-05 20:48:04,PROCESSED,SME,2024-06-20,20,0,564,1
888,87,2996.69,CREDIT,2025-07-24 19:09:50,PROCESSED,CORPORATE,2022-02-03,19,3,1267,1
889,5,4718.42,CREDIT,2025-07-13 11:48:58,PROCESSED,SME,2024-11-02,11,6,253,1
890,45,459.61,CREDIT,2025-07-21 01:49:35,PROCESSED,CORPORATE,2021-07-29,1,0,1453,0
891,41,2978.04,DEBIT,2025-06-09 04:30:27,PROCESSED,RETAIL,2023-10-21,4,0,597,1
892,28,2472.93,DEBIT,2025-04-07 18:56:00,PROCESSED,RETAIL,2022-01-12,18,0,1181,1
893,2,221.65,DEBIT,2025-10-15 18:29:42,PROCESSED,RETAIL,2022-11-16,18,2,1064,0
894,98,2904.46,TRANSFER,2025-04-21 08:43:56,PROCESSED,SME,2025-01-22,8,0,89,1
895,66,1777.09,CREDIT,2025-05-06 16:09:37,PROCESSED,CORPORATE,2024-06-02,16,1,338,1
896,80,3777.4,DEBIT,2026-01-08 16:33:32,PROCESSED,RETAIL,2021-09-13,16,3,1578,1
897,72,1708.93,TRANSFER,2025-02-13 05:12:32,PROCESSED,RETAIL,2023-11-25,5,3,446,1
898,97,4152.74,CREDIT,2025-11-04 08:04:55,PROCESSED,RETAIL,2021-09-02,8,1,1524,1
899,90,4069.26,CREDIT,2025-07-15 00:32:13,PROCESSED,CORPORATE,2024-04-18,0,1,453,1
900,38,2240.67,TRANSFER,2025-08-27 19:01:58,PROCESSED,CORPORATE,2023-01-31,19,2,939,1
901,31,1248.89,DEBIT,2025-05-30 22:27:24,PROCESSED,SME,2021-09-16,22,4,1352,1
902,33,1387.82,CREDIT,2026-01-03 08:53:34,PROCESSED,SME,2025-06-23,8,5,194,1
903,40,3406.72,TRANSFER,2025-09-25 20:07:19,PROCESSED,SME,2023-09-17,20,3,739,1
904,85,4078.59,DEBIT,2025-03-15 10:37:51,PROCESSED,SME,2023-11-17,10,5,484,1
905,94,1456.51,CREDIT,2025-11-29 16:38:03,PROCESSED,CORPORATE,2024-06-15,16,5,532,1
906,45,3316.84,TRANSFER,2026-01-02 14:53:50,PROCESSED,CORPORATE,2021-07-29,14,4,1618,1
907,76,4567.76,CREDIT,2025-07-01 00:57:05,PROCESSED,CORPORATE,2021-07-22,0,1,1440,1
908,94,2707.96,TRANSFER,2026-01-19 05:46:06,PROCESSED,CORPORATE,2024-06-15,5,0,583,1
909,12,472.18,TRANSFER,2025-06-27 08:46:04,PENDING,RETAIL,2022-04-06,8,4,1178,0
910,77,1746.62,TRANSFER,2025-03-02 23:07:10,PROCESSED,CORPORATE,2023-02-03,23,6,758,1
911,95,2238.49,TRANSFER,2025-11-12 14:48:47,FAILED,RETAIL,2023-09-11,14,2,793,1
912,43,2092.51,TRANSFER,2025-10-04 21:02:22,PROCESSED,CORPORATE,2023-04-05,21,5,913,1
913,87,4186.83,CREDIT,2026-01-18 16:03:35,PROCESSED,CORPORATE,2022-02-03,16,6,1445,1
914,70,2938.96,TRANSFER,2025-08-12 23:05:46,PROCESSED,SME,2025-04-12,23,1,122,1
915,9,1481.27,CREDIT,2025-02-18 18:40:22,PROCESSED,RETAIL,2024-02-20,18,1,364,1
916,93,3002.77,DEBIT,2025-05-22 14:39:01,PROCESSED,RETAIL,2021-11-06,14,3,1293,1
917,81,2580.49,CREDIT,2025-09-18 04:43:09,PROCESSED,SME,2024-06-20,4,3,455,1
918,93,2732.88,TRANSFER,2025-03-01 19:36:31,PROCESSED,RETAIL,2021-11-06,19,5,1211,1
919,42,2577.42,TRANSFER,2025-11-21 15:31:57,PROCESSED,SME,2022-01-30,15,4,1391,1
920,81,1021.72,CREDIT,2025-06-13 16:44:26,PROCESSED,SME,2024-06-20,16,4,358,1
921,4,4061.79,DEBIT,2025-12-11 10:13:37,PROCESSED,SME,2021-07-30,10,3,1595,1
922,7,1469.39,DEBIT,2025-08-12 02:17:46,PROCESSED,RETAIL,2023-12-04,2,1,617,1
923,100,2733.49,TRANSFER,2026-01-22 22:22:45,PROCESSED,RETAIL,2023-08-11,22,3,895,1
924,43,1539.21,CREDIT,2026-01-18 15:11:30,PROCESSED,CORPORATE,2023-04-05,15,6,1019,1
925,94,3253.09,TRANSFER,2025-06-06 00:09:15,PROCESSED,CORPORATE,2024-06-15,0,4,356,1
926,54,1636.95,DEBIT,2025-06-30 14:10:08,PROCESSED,RETAIL,2023-12-07,14,0,571,1
927,73,3797.58,DEBIT,2025-03-13 10:56:57,PROCESSED,SME,2021-02-12,10,3,1490,1
928,88,1340.25,TRANSFER,2025-09-27 01:57:35,PROCESSED,RETAIL,2021-07-17,1,5,1533,1
929,64,1272.57,CREDIT,2025-02-09 22:50:33,PROCESSED,CORPORATE,2025-07-06,22,6,-147,1
930,97,4202.38,DEBIT,2025-05-14 12:09:23,FAILED,RETAIL,2021-09-02,12,2,1350,1
931,83,3209.3,DEBIT,2026-02-01 00:14:53,PENDING,CORPORATE,2023-09-18,0,6,867,1
932,5,2965.78,TRANSFER,2025-04-17 08:20:57,PROCESSED,SME,2024-11-02,8,3,166,1
933,37,2445.8,CREDIT,2025-04-24 10:24:11,PROCESSED,RETAIL,2021-04-09,10,3,1476,1
934,75,2692.47,CREDIT,2025-06-17 22:49:40,PROCESSED,RETAIL,2021-07-28,22,1,1420,1
935,100,3460.94,TRANSFER,2025-09-01 07:15:15,PROCESSED,RETAIL,2023-08-11,7,0,752,1
936,61,475.82,CREDIT,2025-07-07 04:44:04,PROCESSED,SME,2025-11-05,4,0,-121,0
937,19,3429.89,DEBIT,2025-05-03 21:32:18,PROCESSED,SME,2025-06-06,21,5,-34,1
938,72,2985.69,TRANSFER,2026-01-25 13:55:13,PROCESSED,RETAIL,2023-11-25,13,6,792,1
939,79,2675.46,CREDIT,2025-07-07 07:09:18,PROCESSED,SME,2024-04-25,7,0,438,1
940,3,1011.88,CREDIT,2025-04-13 01:20:29,PROCESSED,SME,2023-08-30,1,6,592,1
941,81,3219.05,CREDIT,2025-05-16 20:43:15,PROCESSED,SME,2024-06-20,20,4,330,1
942,54,1596.9,CREDIT,2025-12-19 15:29:56,PROCESSED,RETAIL,2023-12-07,15,4,743,1
943,26,2011.15,DEBIT,2025-04-14 04:10:04,PROCESSED,SME,2022-08-16,4,0,972,1
944,39,36.02,CREDIT,2025-05-28 10:18:02,PROCESSED,CORPORATE,2024-02-19,10,2,464,0
945,50,838.02,DEBIT,2025-11-15 11:48:25,PENDING,CORPORATE,2024-10-14,11,5,397,1
946,35,3602.97,CREDIT,2025-08-15 14:29:25,PROCESSED,SME,2025-02-12,14,4,184,1
947,4,824.32,TRANSFER,2025-11-12 20:04:14,PROCESSED,SME,2021-07-30,20,2,1566,1
948,21,2039.35,TRANSFER,2025-05-14 09:29:39,PROCESSED,CORPORATE,2024-01-30,9,2,470,1
949,19,2005.93,DEBIT,2026-02-04 16:53:37,PROCESSED,SME,2025-06-06,16,2,243,1
950,13,2642.34,TRANSFER,2025-02-12 18:42:06,PROCESSED,CORPORATE,2023-10-26,18,2,475,1
951,38,3975.81,TRANSFER,2025-12-29 08:25:28,PROCESSED,CORPORATE,2023-01-31,8,0,1063,1
952,91,1164.3,TRANSFER,2025-06-23 00:27:19,FAILED,CORPORATE,2025-02-07,0,0,136,1
953,33,4128.25,TRANSFER,2025-05-29 15:00:37,PROCESSED,SME,2025-06-23,15,3,-25,1
954,18,4217.63,TRANSFER,2025-11-14 23:17:26,FAILED,RETAIL,2025-03-25,23,4,234,1
955,90,3252.53,CREDIT,2025-10-10 18:53:04,FAILED,CORPORATE,2024-04-18,18,4,540,1
956,26,1100.78,DEBIT,2025-02-16 05:46:08,PROCESSED,SME,2022-08-16,5,6,915,1
957,79,2023.14,CREDIT,2025-04-29 11:36:50,PROCESSED,SME,2024-04-25,11,1,369,1
958,35,2919.43,CREDIT,2025-11-11 07:43:26,PROCESSED,SME,2025-02-12,7,1,272,1
959,40,931.07,DEBIT,2025-11-09 17:16:43,PROCESSED,SME,2023-09-17,17,6,784,1
960,71,2409.02,TRANSFER,2025-11-10 17:08:01,PROCESSED,CORPORATE,2024-12-09,17,0,336,1
961,39,2713.24,DEBIT,2025-06-03 13:31:23,PROCESSED,CORPORATE,2024-02-19,13,1,470,1
962,62,2251.88,TRANSFER,2025-09-09 00:08:50,PENDING,RETAIL,2024-12-05,0,1,278,1
963,47,2835.6,CREDIT,2025-10-25 12:20:26,PROCESSED,RETAIL,2024-04-23,12,5,550,1
964,61,1821.3,DEBIT,2025-03-26 23:08:22,PROCESSED,SME,2025-11-05,23,2,-224,1
965,54,3586.29,CREDIT,2025-09-26 16:56:19,PROCESSED,RETAIL,2023-12-07,16,4,659,1
966,100,4061.55,TRANSFER,2025-03-26 15:30:32,PROCESSED,RETAIL,2023-08-11,15,2,593,1
967,21,1086.02,DEBIT,2025-03-03 13:27:15,PROCESSED,CORPORATE,2024-01-30,13,0,398,1
968,54,1158.2,CREDIT,2026-01-17 07:53:22,FAILED,RETAIL,2023-12-07,7,5,772,1
969,78,965.05,TRANSFER,2025-07-17 09:32:02,PROCESSED,SME,2021-07-22,9,3,1456,1
970,86,4627.96,DEBIT,2025-02-18 06:45:37,PROCESSED,RETAIL,2024-05-14,6,1,280,1
971,22,3709.32,TRANSFER,2025-03-02 19:12:05,PROCESSED,RETAIL,2024-05-21,19,6,285,1
972,84,2205.85,CREDIT,2025-06-11 23:55:19,PROCESSED,CORPORATE,2025-03-26,23,2,77,1
973,23,3512.56,DEBIT,2025-06-13 11:03:20,PENDING,SME,2025-08-13,11,4,-61,1
974,6,4989.47,DEBIT,2025-12-02 04:47:51,PROCESSED,SME,2021-09-12,4,1,1542,1
975,46,2208.17,TRANSFER,2025-03-31 07:23:32,PROCESSED,RETAIL,2024-09-30,7,0,182,1
976,44,1153.42,CREDIT,2025-03-26 14:46:26,PROCESSED,CORPORATE,2025-02-21,14,2,33,1
977,13,2556.4,TRANSFER,2025-10-01 19:24:27,FAILED,CORPORATE,2023-10-26,19,2,706,1
978,35,380.57,DEBIT,2025-02-26 08:33:04,PROCESSED,SME,2025-02-12,8,2,14,0
979,78,3486.89,CREDIT,2025-11-18 08:28:32,PROCESSED,SME,2021-07-22,8,1,1580,1
980,25,4716.86,DEBIT,2025-03-11 05:42:56,PROCESSED,CORPORATE,2022-07-19,5,1,966,1
981,80,574.09,TRANSFER,2025-03-21 17:13:07,PROCESSED,RETAIL,2021-09-13,17,4,1285,1
982,98,295.19,DEBIT,2025-02-17 13:59:01,PROCESSED,SME,2025-01-22,13,0,26,0
983,98,1678.89,CREDIT,2026-02-09 06:49:44,PROCESSED,SME,2025-01-22,6,0,383,1
984,33,1592.58,TRANSFER,2026-01-11 22:04:21,PROCESSED,SME,2025-06-23,22,6,202,1
985,80,4821.5,TRANSFER,2025-03-03 04:21:06,PROCESSED,RETAIL,2021-09-13,4,0,1267,1
986,39,3009.65,DEBIT,2025-05-26 16:00:09,FAILED,CORPORATE,2024-02-19,16,0,462,1
987,22,4092.63,TRANSFER,2025-08-31 17:26:12,PROCESSED,RETAIL,2024-05-21,17,6,467,1
988,19,2571.87,DEBIT,2026-01-16 01:27:45,PROCESSED,SME,2025-06-06,1,4,224,1
989,73,2095.61,DEBIT,2025-04-04 14:56:50,PROCESSED,SME,2021-02-12,14,4,1512,1
990,75,2164.36,TRANSFER,2025-05-17 11:29:53,PROCESSED,RETAIL,2021-07-28,11,5,1389,1
991,97,592.36,CREDIT,2025-08-24 23:35:19,PROCESSED,RETAIL,2021-09-02,23,6,1452,1
992,27,4537.9,TRANSFER,2025-09-04 20:34:12,PROCESSED,SME,2023-03-01,20,3,918,1
993,72,309.72,CREDIT,2025-04-28 22:17:39,PROCESSED,RETAIL,2023-11-25,22,0,520,0
994,63,2060.38,TRANSFER,2025-10-06 10:52:45,PROCESSED,SME,2021-04-24,10,0,1626,1
995,52,3943.9,TRANSFER,2025-09-19 14:01:52,PROCESSED,SME,2023-08-24,14,4,757,1
996,70,1028.87,CREDIT,2025-03-15 16:02:39,PROCESSED,SME,2025-04-12,16,5,-28,1
997,32,1437.25,DEBIT,2025-02-19 09:01:00,PROCESSED,CORPORATE,2025-04-09,9,2,-49,1
998,19,3951.52,TRANSFER,2025-03-17 03:53:15,PROCESSED,SME,2025-06-06,3,0,-81,1
999,16,1766.08,DEBIT,2025-08-02 16:39:01,PROCESSED,CORPORATE,2023-07-03,16,5,761,1
1000,22,1911.72,CREDIT,2025-05-08 14:52:00,PROCESSED,RETAIL,2024-05-21,14,3,352,1
1001,8,2608.72,TRANSFER,2025-06-27 13:11:15,PROCESSED,SME,2025-02-26,13,4,121,1
